Serial,Status,PN,falla
G59967020FFFN0201,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFRZ204,Passed,G59967-020-D
G59967020FFFS0205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFS0205,Passed,G59967-020-D
G59967020FFFS1206,Passed,G59967-020-D
G59967020FFFS2201,Passed,G59967-020-D
G59967020FFFS3202,Passed,G59967-020-D
G59967020FFFS4203,Passed,G59967-020-D
G59967020FFFS5204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFS5204,Passed,G59967-020-D
G59967020FFFS6205,Passed,G59967-020-D
G59967020FFFS7206,Passed,G59967-020-D
G59967020FFFS8201,Passed,G59967-020-D
G59967020FFFS9202,Passed,G59967-020-D
G59967020FFFSA203,Passed,G59967-020-D
G59967020FFFSB204,Passed,G59967-020-D
G59967020FFFSC205,Passed,G59967-020-D
G59967020FFFSD206,Passed,G59967-020-D
G59967020FFFSD206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFSD206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFSD206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFSD206,Failed,G59967-020-D,Test Program SBC
G59967020FFFSE201,Passed,G59967-020-D
G59967020FFFSF202,Passed,G59967-020-D
G59967020FFFSG203,Passed,G59967-020-D
G59967020FFFSH204,Passed,G59967-020-D
G59967020FFFSH204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFSJ205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFSJ205,Passed,G59967-020-D
G59967020FFFSK206,Passed,G59967-020-D
G59967020FFFTA201,Passed,G59967-020-D
G59967020FFFTB202,Passed,G59967-020-D
G59967020FFFTC203,Passed,G59967-020-D
G59967020FFFTD204,Passed,G59967-020-D
G59967020FFFTE205,Error,G59967-020-D
G59967020FFFTE205,Passed,G59967-020-D
G59967020FFFTF206,Passed,G59967-020-D
G59967020FFFTG201,Passed,G59967-020-D
G59967020FFFTH202,Passed,G59967-020-D
G59967020FFFTJ203,Passed,G59967-020-D
G59967020FFFTK204,Passed,G59967-020-D
G59967020FFFTL205,Passed,G59967-020-D
G59967020FFFTM206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFTM206,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFTM206,Failed,G59967-020-D,ECU Hard Reset
G59967020FFFTM206,Passed,G59967-020-D
G59967020FFFTN201,Passed,G59967-020-D
G59967020FFFTP202,Failed,G59967-020-D,Test Program SBC
G59967020FFFTP202,Passed,G59967-020-D
G59967020FFFTQ203,Passed,G59967-020-D
G59967020FFFTR204,Passed,G59967-020-D
G59967020FFFTS205,Passed,G59967-020-D
G59967020FFFTT206,Passed,G59967-020-D
G59967020FFFTU201,Passed,G59967-020-D
G59967020FFFTW203,Passed,G59967-020-D
G59967020FFFTX204,Passed,G59967-020-D
G59967020FFFTY205,Passed,G59967-020-D
G59967020FFFTZ206,Passed,G59967-020-D
G59967020FFFU6201,Passed,G59967-020-D
G59967020FFFU7202,Passed,G59967-020-D
G59967020FFFU8203,Passed,G59967-020-D
G59967020FFFU9204,Passed,G59967-020-D
G59967020FFFUA205,Passed,G59967-020-D
G59967020FFFUB206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFUB206,Passed,G59967-020-D
G59967020FFFUJ201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFUJ201,Passed,G59967-020-D
G59967020FFFUL202,Passed,G59967-020-D
G59967020FFFUM203,Passed,G59967-020-D
G59967020FFFUN204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFUN204,Failed,G59967-020-D,Test Sleep Request
G59967020FFFUN204,Passed,G59967-020-D
G59967020FFFUP205,Passed,G59967-020-D
G59967020FFFUQ206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFUQ206,Passed,G59967-020-D
G59967020FFFUX201,Passed,G59967-020-D
G59967020FFFUX201,Failed,G59967-020-D,UUT Not For This Process
G59967020FFFUX201,Failed,G59967-020-D,UUT Not For This Process
G59967020FFFUY202,Passed,G59967-020-D
G59967020FFFUZ203,Passed,G59967-020-D
G59967020FFFV0204,Passed,G59967-020-D
G59967020FFFV1205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFV1205,Passed,G59967-020-D
G59967020FFFV2206,Passed,G59967-020-D
G59967020FFFV3201,Passed,G59967-020-D
G59967020FFFV4202,Passed,G59967-020-D
G59967020FFFV5203,Passed,G59967-020-D
G59967020FFFV6204,Passed,G59967-020-D
G59967020FFFV7205,Passed,G59967-020-D
G59967020FFFV8206,Passed,G59967-020-D
G59967020FFFV9201,Passed,G59967-020-D
G59967020FFFVA202,Passed,G59967-020-D
G59967020FFFVB203,Passed,G59967-020-D
G59967020FFFVC204,Passed,G59967-020-D
G59967020FFFVD205,Passed,G59967-020-D
G59967020FFFVD205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFVE206,Passed,G59967-020-D
G59967020FFFVF201,Passed,G59967-020-D
G59967020FFFVG202,Passed,G59967-020-D
G59967020FFFVH203,Passed,G59967-020-D
G59967020FFFVJ204,Passed,G59967-020-D
G59967020FFFVK205,Passed,G59967-020-D
G59967020FFFVL206,Passed,G59967-020-D
G59967020FFFVM201,Passed,G59967-020-D
G59967020FFFVP203,Passed,G59967-020-D
G59967020FFFVQ204,Passed,G59967-020-D
G59967020FFFVR205,Failed,G59967-020-D,Test Hall Test 3
G59967020FFFVR205,Passed,G59967-020-D
G59967020FFFVS206,Passed,G59967-020-D
G59967020FFFVZ201,Passed,G59967-020-D
G59967020FFFW0202,Passed,G59967-020-D
G59967020FFFW0202,Failed,G59967-020-D,Test Sleep Request
G59967020FFFW1203,Failed,G59967-020-D,ECU Hard Reset
G59967020FFFW1203,Passed,G59967-020-D
G59967020FFFW1203,Error,G59967-020-D
G59967020FFFW2204,Passed,G59967-020-D
G59967020FFFW3205,Passed,G59967-020-D
G59967020FFFW4206,Passed,G59967-020-D
G59967020FFFWB201,Passed,G59967-020-D
G59967020FFFWC202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFWC202,Passed,G59967-020-D
G59967020FFFWD203,Passed,G59967-020-D
G59967020FFFWE204,Passed,G59967-020-D
G59967020FFFWF205,Passed,G59967-020-D
G59967020FFFWG206,Passed,G59967-020-D
G59967020FFFWH201,Passed,G59967-020-D
G59967020FFFWJ202,Passed,G59967-020-D
G59967020FFFWK203,Passed,G59967-020-D
G59967020FFFWK203,Error,G59967-020-D
G59967020FFFWL204,Passed,G59967-020-D
G59967020FFFWM205,Passed,G59967-020-D
G59967020FFFWN206,Passed,G59967-020-D
G59967020FFFWV201,Passed,G59967-020-D
G59967020FFFWW202,Passed,G59967-020-D
G59967020FFFWX203,Failed,G59967-020-D,Test Program SBC
G59967020FFFWX203,Failed,G59967-020-D,SuperCap Test
G59967020FFFWX203,Failed,G59967-020-D,SuperCap Test
G59967020FFFWX203,Passed,G59967-020-D
G59967020FFFWX203,Failed,G59967-020-D,Test Hall Test 3
G59967020FFFWY204,Passed,G59967-020-D
G59967020FFFWZ205,Passed,G59967-020-D
G59967020FFFX0206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFX0206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFX0206,Passed,G59967-020-D
G59967020FFFX1201,Passed,G59967-020-D
G59967020FFFX2202,Passed,G59967-020-D
G59967020FFFX3203,Passed,G59967-020-D
G59967020FFFX4204,Error,G59967-020-D
G59967020FFFX4204,Passed,G59967-020-D
G59967020FFFX4204,Passed,G59967-020-D
G59967020FFFX5205,Passed,G59967-020-D
G59967020FFFX6206,Error,G59967-020-D
G59967020FFFX6206,Error,G59967-020-D
G59967020FFFX6206,Error,G59967-020-D
G59967020FFFX6206,Passed,G59967-020-D
G59967020FFFX7201,Passed,G59967-020-D
G59967020FFFX8202,Failed,G59967-020-D,Test Sleep Request
G59967020FFFX8202,Passed,G59967-020-D
G59967020FFFX9203,Passed,G59967-020-D
G59967020FFFXA204,Passed,G59967-020-D
G59967020FFFXB205,Passed,G59967-020-D
G59967020FFFXC206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFXC206,Passed,G59967-020-D
G59967020FFFXD201,Passed,G59967-020-D
G59967020FFFXE202,Passed,G59967-020-D
G59967020FFFXF203,Passed,G59967-020-D
G59967020FFFXG204,Passed,G59967-020-D
G59967020FFFXH205,Passed,G59967-020-D
G59967020FFFXJ206,Passed,G59967-020-D
G59967020FFFXK201,Passed,G59967-020-D
G59967020FFFXL202,Passed,G59967-020-D
G59967020FFFXM203,Error,G59967-020-D
G59967020FFFXM203,Passed,G59967-020-D
G59967020FFFXN204,Passed,G59967-020-D
G59967020FFFXP205,Passed,G59967-020-D
G59967020FFFXQ206,Passed,G59967-020-D
G59967020FFFXR201,Passed,G59967-020-D
G59967020FFFXR201,Failed,G59967-020-D,Test Self BIST
G59967020FFFXS202,Passed,G59967-020-D
G59967020FFFXT203,Passed,G59967-020-D
G59967020FFFXT203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFXT203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFXU204,Passed,G59967-020-D
G59967020FFFXU204,Failed,G59967-020-D,Test Sleep Request
G59967020FFFXV205,Passed,G59967-020-D
G59967020FFFXW206,Passed,G59967-020-D
G59967020FFFXW206,Error,G59967-020-D
G59967020FFFXX201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFXX201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFXX201,Passed,G59967-020-D
G59967020FFFXY202,Passed,G59967-020-D
G59967020FFFXZ203,Passed,G59967-020-D
G59967020FFFY0204,Passed,G59967-020-D
G59967020FFFY1205,Passed,G59967-020-D
G59967020FFFY2206,Passed,G59967-020-D
G59967020FFFY9201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFY9201,Passed,G59967-020-D
G59967020FFFYA202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYA202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYA202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYA202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYA202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYA202,Passed,G59967-020-D
G59967020FFFYB203,Passed,G59967-020-D
G59967020FFFYC204,Passed,G59967-020-D
G59967020FFFYD205,Passed,G59967-020-D
G59967020FFFYE206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYE206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYE206,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFYE206,Passed,G59967-020-D
G59967020FFFYF201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYF201,Passed,G59967-020-D
G59967020FFFYG202,Passed,G59967-020-D
G59967020FFFYH203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYH203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYH203,Failed,G59967-020-D,Test Self BIST
G59967020FFFYH203,Passed,G59967-020-D
G59967020FFFYJ204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYJ204,Passed,G59967-020-D
G59967020FFFYK205,Passed,G59967-020-D
G59967020FFFYL206,Passed,G59967-020-D
G59967020FFFYM201,Passed,G59967-020-D
G59967020FFFYN202,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFYN202,Passed,G59967-020-D
G59967020FFFYP203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYP203,Passed,G59967-020-D
G59967020FFFYQ204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYQ204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYQ204,Passed,G59967-020-D
G59967020FFFYR205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYR205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYR205,Passed,G59967-020-D
G59967020FFFYS206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFYS206,Passed,G59967-020-D
G59967020FFFYZ201,Passed,G59967-020-D
G59967020FFFYZ201,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFZ0202,Passed,G59967-020-D
G59967020FFFZ1203,Passed,G59967-020-D
G59967020FFFZ2204,Passed,G59967-020-D
G59967020FFFZ2204,Failed,G59967-020-D,Test Hall Test 1
G59967020FFFZ3205,Passed,G59967-020-D
G59967020FFFZ4206,Passed,G59967-020-D
G59967020FFFZB201,Passed,G59967-020-D
G59967020FFFZC202,Passed,G59967-020-D
G59967020FFFZE204,Passed,G59967-020-D
G59967020FFFZF205,Passed,G59967-020-D
G59967020FFFZG206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZG206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZG206,Passed,G59967-020-D
G59967020FFFZH201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZH201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZH201,Passed,G59967-020-D
G59967020FFFZJ202,Passed,G59967-020-D
G59967020FFFZK203,Passed,G59967-020-D
G59967020FFFZL204,Passed,G59967-020-D
G59967020FFFZM205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZM205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZM205,Passed,G59967-020-D
G59967020FFFZN206,Passed,G59967-020-D
G59967020FFFZP201,Passed,G59967-020-D
G59967020FFFZQ202,Passed,G59967-020-D
G59967020FFFZR203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFFZR203,Passed,G59967-020-D
G59967020FFFZS204,Passed,G59967-020-D
G59967020FFFZT205,Passed,G59967-020-D
G59967020FFFZT205,Failed,G59967-020-D,Test Hall Test 3
G59967020FFFZU206,Passed,G59967-020-D
G59967020FFG01201,Passed,G59967-020-D
G59967020FFG03203,Passed,G59967-020-D
G59967020FFG03203,Failed,G59967-020-D,UUT Not For This Process
G59967020FFG04204,Failed,G59967-020-D,Test Sleep Request
G59967020FFG04204,Failed,G59967-020-D,ECU Hard Reset
G59967020FFG04204,Passed,G59967-020-D
G59967020FFG05205,Failed,G59967-020-D,Test Sleep Request
G59967020FFG05205,Failed,G59967-020-D,ECU Hard Reset
G59967020FFG05205,Passed,G59967-020-D
G59967020FFG06206,Error,G59967-020-D
G59967020FFG06206,Passed,G59967-020-D
G59967020FFG06206,Failed,G59967-020-D,UUT Not For This Process
G59967020FFG07201,Failed,G59967-020-D,Test Enter Brose EOL Ext Session
G59967020FFG07201,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG07201,Passed,G59967-020-D
G59967020FFG08202,Passed,G59967-020-D
G59967020FFG09203,Passed,G59967-020-D
G59967020FFG0A204,Passed,G59967-020-D
G59967020FFG0B205,Passed,G59967-020-D
G59967020FFG0C206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG0C206,Passed,G59967-020-D
G59967020FFG0D201,Passed,G59967-020-D
G59967020FFG0E202,Passed,G59967-020-D
G59967020FFG0F203,Passed,G59967-020-D
G59967020FFG0G204,Passed,G59967-020-D
G59967020FFG0H205,Passed,G59967-020-D
G59967020FFG0J206,Passed,G59967-020-D
G59967020FFG0R201,Passed,G59967-020-D
G59967020FFG0S202,Passed,G59967-020-D
G59967020FFG0T203,Passed,G59967-020-D
G59967020FFG0U204,Passed,G59967-020-D
G59967020FFG0W206,Passed,G59967-020-D
G59967020FFG0X201,Passed,G59967-020-D
G59967020FFG0Y202,Passed,G59967-020-D
G59967020FFG0Z203,Passed,G59967-020-D
G59967020FFG10204,Passed,G59967-020-D
G59967020FFG11205,Passed,G59967-020-D
G59967020FFG12206,Passed,G59967-020-D
G59967020FFG13201,Passed,G59967-020-D
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Failed,G59967-020-D,Test Hall Test 1
G59967020FFG14202,Failed,G59967-020-D,UUT Not For This Process
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG14202,Passed,G59967-020-D
G59967020FFG15203,Passed,G59967-020-D
G59967020FFG16204,Passed,G59967-020-D
G59967020FFG17205,Passed,G59967-020-D
G59967020FFG18206,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG18206,Passed,G59967-020-D
G59967020FFG19201,Passed,G59967-020-D
G59967020FFG1A202,Passed,G59967-020-D
G59967020FFG1B203,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG1B203,Passed,G59967-020-D
G59967020FFG1C204,Passed,G59967-020-D
G59967020FFG1D205,Passed,G59967-020-D
G59967020FFG1D205,Failed,G59967-020-D,Test Hall Test 1
G59967020FFG1E206,Passed,G59967-020-D
G59967020FFG1F201,Passed,G59967-020-D
G59967020FFG1G202,Passed,G59967-020-D
G59967020FFG1H203,Passed,G59967-020-D
G59967020FFG1J204,Passed,G59967-020-D
G59967020FFG1K205,Passed,G59967-020-D
G59967020FFG1L206,Passed,G59967-020-D
G59967020FFG1M201,Passed,G59967-020-D
G59967020FFG1N202,Passed,G59967-020-D
G59967020FFG1P203,Passed,G59967-020-D
G59967020FFG1Q204,Passed,G59967-020-D
G59967020FFG1R205,Passed,G59967-020-D
G59967020FFG1S206,Passed,G59967-020-D
G59967020FFG1T201,Passed,G59967-020-D
G59967020FFG1U202,Passed,G59967-020-D
G59967020FFG1U202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG1V203,Passed,G59967-020-D
G59967020FFG1W204,Passed,G59967-020-D
G59967020FFG1X205,Passed,G59967-020-D
G59967020FFG1X205,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG1Y206,Passed,G59967-020-D
G59967020FFG1Z201,Passed,G59967-020-D
G59967020FFG20202,Passed,G59967-020-D
G59967020FFG21203,Passed,G59967-020-D
G59967020FFG22204,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG22204,Passed,G59967-020-D
G59967020FFG23205,Passed,G59967-020-D
G59967020FFG24206,Passed,G59967-020-D
G59967020FFG25201,Passed,G59967-020-D
G59967020FFG26202,Passed,G59967-020-D
G59967020FFG27203,Passed,G59967-020-D
G59967020FFG28204,Passed,G59967-020-D
G59967020FFG29205,Failed,G59967-020-D,Test Verify SW Version
G59967020FFG29205,Passed,G59967-020-D
G59967020FFG2A206,Passed,G59967-020-D
G59967020FFG2P201,Passed,G59967-020-D
G59967020FFG2Q202,Failed,G59967-020-D,Test Brose EOL Ext Session
G59967020FFG2Q202,Passed,G59967-020-D
G59967020FFG2R203,Passed,G59967-020-D
G59967020FFG2T205,Passed,G59967-020-D
